Time,X_CrestFactor,X_Deviation,X_Displacement,X_Kurtosis,X_OAVelocity,X_Peakmg,X_RMSmg,X_Skewness,Y_CrestFactor,Y_Deviation,Y_Displacement,Y_Kurtosis,Y_OAVelocity,Y_Peakmg,Y_RMSmg,Y_Skewness,Z_CrestFactor,Z_Deviation,Z_Displacement,Z_Kurtosis,Z_OAVelocity,Z_Peakmg,Z_RMSmg,Z_Skewness,Temp_SenVal,INV.HZ,INV.KW,RPM,馬達級數,DESCRIPION
2021/9/12 03:06,362,117,369,-11,1307,1529,1081,2,281,92,152,2,874,1165,824,-9,275,137,107,-78,871,1928,1363,24,46875,53.72,65.3055,3600,2,聯軸器
2021/9/12 04:06,336,115,386,1,1333,1500,1061,2,324,91,143,-5,853,1169,826,-1,284,135,103,-79,860,1906,1348,23,46687,53.75,65.5547,3600,2,聯軸器
2021/9/12 05:06,344,116,348,-5,1292,1497,1058,0,306,91,146,7,838,1171,828,-4,276,131,96,-69,835,1849,1307,12,46687,53.7,65.4034,3600,2,聯軸器
2021/9/12 06:06,401,117,315,4,1218,1523,1077,10,332,90,167,-11,888,1170,828,-11,289,137,102,-74,860,1934,1367,23,46062,53.78,64.6778,3600,2,聯軸器
2021/9/12 07:06,339,115,295,8,1248,1519,1074,1,286,89,148,-8,881,1138,805,-5,265,131,100,-77,846,1849,1307,14,45875,53.71,65.5322,3600,2,聯軸器
2021/9/12 08:06,317,115,312,-2,1251,1505,1064,1,264,91,159,-5,889,1169,827,-6,287,133,95,-73,839,1868,1321,25,46125,53.71,65.5757,3600,2,聯軸器
2021/9/12 09:06,435,118,357,0,1302,1537,1087,4,220,89,171,-3,888,1129,798,-5,283,131,94,-66,841,1848,1307,9,45812,53.76,65.6341,3600,2,聯軸器
2021/9/12 10:06,316,112,391,-5,1311,1451,1025,4,276,88,170,-5,863,1128,798,-6,273,135,95,-76,852,1906,1348,26,46062,53.79,65.9524,3600,2,聯軸器
2021/9/12 11:06,395,113,335,3,1235,1467,1037,3,320,90,155,-6,883,1155,817,-2,286,132,104,-73,843,1870,1322,26,46125,53.75,65.6989,3600,2,聯軸器
2021/9/12 14:06,353,115,309,-1,1233,1508,1066,5,353,90,162,-5,900,1141,807,-6,289,133,113,-67,866,1876,1326,32,48062,53.74,66.0664,3600,2,聯軸器
2021/9/12 15:06,364,116,318,-7,1248,1505,1064,4,331,90,160,-3,880,1147,811,-3,292,135,98,-76,851,1906,1348,27,47437,53.83,66.4272,3600,2,聯軸器
2021/9/12 16:06,424,114,370,-5,1370,1492,1055,9,322,88,153,-4,886,1126,796,-4,290,130,103,-75,848,1843,1303,30,45937,53.77,65.9183,3600,2,聯軸器
2021/9/12 18:06,360,113,302,0,1236,1482,1048,6,282,88,153,0,855,1113,786,-9,279,135,100,-69,870,1917,1356,30,45875,53.74,65.377,3600,2,聯軸器
2021/9/12 19:06,385,115,339,-12,1207,1502,1062,2,322,90,179,1,882,1143,808,-8,293,133,95,-69,852,1868,1321,20,45812,53.74,64.8852,3600,2,聯軸器
2021/9/12 20:06,366,114,339,2,1245,1498,1060,1,336,88,166,5,877,1131,799,-4,288,131,116,-70,861,1842,1303,27,46125,53.77,65.936,3600,2,聯軸器
2021/9/12 21:06,412,112,377,4,1309,1456,1030,4,345,88,178,-1,876,1136,803,-5,288,130,96,-72,834,1838,1300,32,46125,53.81,66.1473,3600,2,聯軸器
2021/9/12 22:06,404,116,361,-4,1320,1519,1074,9,303,89,171,-4,888,1145,809,1,304,134,108,-69,859,1885,1333,27,46500,53.75,66.1231,3600,2,聯軸器
2021/9/12 23:06,348,114,385,1,1366,1489,1052,3,327,90,185,-3,925,1146,810,-4,286,134,98,-75,854,1895,1340,32,47125,53.8,66.0283,3600,2,聯軸器
2021/9/13 00:06,296,116,387,1,1361,1511,1068,5,360,89,158,-7,848,1139,805,-3,309,133,102,-72,858,1868,1321,28,47125,53.72,66.2127,3600,2,聯軸器
2021/9/13 01:06,407,114,372,0,1291,1480,1046,3,348,90,218,-2,937,1170,827,-5,285,131,89,-76,831,1854,1311,24,46500,53.77,66.0473,3600,2,聯軸器
2021/9/13 02:06,307,115,373,-1,1318,1495,1057,3,324,89,166,-7,863,1133,801,-7,277,138,132,-77,897,1960,1386,23,46812,53.73,66.1913,3600,2,聯軸器
2021/9/13 03:06,406,118,328,2,1227,1531,1083,5,329,88,139,0,846,1129,798,-7,294,134,114,-74,862,1883,1331,30,46750,53.79,66.2709,3600,2,聯軸器
2021/9/13 05:06,358,113,313,-5,1177,1466,1036,4,352,90,172,0,890,1153,815,-5,290,134,91,-73,848,1899,1343,28,46187,53.81,66.0635,3600,2,聯軸器
2021/9/13 06:06,370,117,454,0,1454,1538,1088,5,365,90,152,-2,863,1151,814,-1,295,134,101,-74,858,1897,1341,24,46625,53.75,66.3441,3600,2,聯軸器
2021/9/13 07:06,325,117,321,-13,1220,1539,1088,5,325,90,164,-6,922,1137,804,-5,299,133,92,-71,850,1874,1325,30,47250,53.72,65.9045,3600,2,聯軸器
2021/9/13 08:06,331,114,326,-11,1270,1492,1055,4,272,88,187,8,895,1129,798,-8,278,135,109,-74,875,1901,1344,25,47187,53.73,65.7147,3600,2,聯軸器
2021/9/13 10:06,392,113,372,-9,1239,1477,1044,4,350,89,158,-1,870,1135,802,-12,276,127,112,-70,838,1793,1268,11,46625,53.75,65.9689,3600,2,聯軸器
2021/9/13 12:06,351,116,313,-8,1228,1508,1066,6,255,93,156,-9,907,1184,837,-9,278,135,103,-78,856,1908,1349,24,46687,53.78,65.4725,3600,2,聯軸器
2021/9/13 13:06,364,116,300,-1,1272,1513,1070,6,297,91,187,-2,925,1170,827,-7,273,128,108,-70,845,1806,1277,2,46687,53.71,64.8519,3600,2,聯軸器
2021/9/13 14:06,414,116,299,13,1191,1501,1061,4,366,91,145,7,877,1165,824,-3,276,135,126,-76,884,1907,1348,18,46687,53.77,65.4897,3600,2,聯軸器
2021/9/13 15:06,278,117,341,-3,1283,1537,1086,1,300,92,157,8,869,1169,826,-5,271,131,88,-72,834,1848,1307,14,46750,53.7,65.3035,3600,2,聯軸器
2021/9/13 16:06,368,116,341,-6,1245,1510,1068,2,340,92,145,8,850,1170,827,-9,302,131,106,-70,845,1850,1308,13,46812,53.69,65.3171,3600,2,聯軸器
2021/9/13 17:06,385,119,339,-4,1256,1540,1089,7,342,89,171,-1,912,1134,801,-3,303,132,92,-74,829,1851,1309,14,46812,53.68,65.5856,3600,2,聯軸器
2021/9/13 18:06,343,115,362,-5,1328,1491,1055,0,301,90,166,-13,901,1159,819,-1,271,127,96,-68,819,1785,1262,8,46812,53.72,65.8333,3600,2,聯軸器
2021/9/13 19:06,383,114,333,1,1244,1475,1043,8,258,91,148,5,856,1160,820,-9,292,131,99,-69,844,1848,1307,14,46687,53.71,64.9996,3600,2,聯軸器
2021/9/13 20:06,375,114,357,-3,1283,1463,1034,5,370,92,162,-7,870,1165,823,-3,282,133,96,-73,842,1860,1315,21,46750,53.68,65.6214,3600,2,聯軸器
2021/9/13 21:06,404,117,322,5,1207,1506,1065,7,222,89,183,-6,887,1142,807,-3,317,134,105,-71,858,1895,1340,22,46750,53.69,65.7557,3600,2,聯軸器
2021/9/13 22:06,396,115,391,2,1337,1501,1062,3,347,91,154,-4,836,1151,814,-6,277,135,121,-79,883,1908,1349,18,46750,53.76,66.2016,3600,2,聯軸器
2021/9/13 23:06,354,116,383,-4,1381,1502,1062,4,348,90,149,2,887,1150,813,-6,298,133,93,-70,849,1882,1331,28,46250,53.79,65.7208,3600,2,聯軸器
2021/9/14 00:06,338,114,306,9,1227,1501,1061,5,285,90,170,-3,884,1152,814,-9,278,131,90,-71,850,1855,1312,16,46250,53.74,65.296,3600,2,聯軸器
2021/9/14 02:06,366,115,294,-3,1200,1488,1052,4,323,89,173,-11,885,1135,802,-5,283,129,98,-72,828,1820,1287,13,46562,53.69,65.6689,3600,2,聯軸器
2021/9/14 03:06,412,117,365,4,1320,1524,1078,5,384,90,161,1,873,1153,815,-2,284,131,103,-66,847,1842,1302,27,46625,53.71,66.0177,3600,2,聯軸器
2021/9/14 04:06,351,119,364,0,1308,1548,1095,-1,306,89,165,-11,864,1145,809,-4,302,136,98,-69,861,1917,1356,24,46625,53.72,66.0154,3600,2,聯軸器
2021/9/14 05:06,350,116,328,-5,1235,1507,1066,2,318,93,161,7,862,1182,835,-3,264,129,94,-64,832,1818,1286,10,46625,53.66,65.4127,3600,2,聯軸器
2021/9/14 06:06,425,118,313,15,1173,1553,1098,4,309,91,157,-2,841,1157,818,-10,286,136,108,-72,878,1927,1363,17,46187,53.77,65.4459,3600,2,聯軸器
2021/9/14 07:06,330,119,351,-1,1230,1555,1100,4,327,90,123,-10,831,1145,809,0,299,134,104,-71,868,1893,1338,19,46125,53.66,65.4496,3600,2,聯軸器
2021/9/14 08:06,333,115,320,-3,1232,1499,1060,7,332,90,144,0,875,1150,813,-8,298,135,77,-67,855,1899,1343,29,46812,53.79,66.1228,3600,2,聯軸器
2021/9/14 09:06,347,113,401,-1,1320,1465,1036,1,343,92,171,0,878,1174,830,-8,277,132,89,-72,843,1864,1318,12,46437,53.79,66.1589,3600,2,聯軸器
2021/9/14 10:06,375,116,342,-1,1247,1503,1063,5,281,89,166,-3,905,1147,811,-6,299,136,117,-67,870,1904,1346,16,46687,53.67,65.711,3600,2,聯軸器
2021/9/14 11:06,310,113,348,-9,1239,1463,1034,2,297,91,146,-6,887,1165,824,-5,274,131,89,-77,834,1854,1311,16,46750,53.67,65.3559,3600,2,聯軸器
2021/9/14 12:06,414,115,348,3,1330,1491,1054,4,284,92,160,-5,904,1172,828,-6,274,132,87,-78,813,1860,1315,13,46250,53.7,65.4064,3600,2,聯軸器
2021/9/14 13:06,409,116,343,0,1273,1497,1058,3,322,91,153,-10,872,1171,828,-6,281,131,114,-71,858,1838,1299,13,45750,53.66,64.724,3600,2,聯軸器
2021/9/14 14:06,348,117,297,-10,1200,1506,1065,7,338,92,174,-2,901,1175,830,-6,275,121,105,-60,788,1692,1196,-2,45687,53.67,65.5779,3600,2,聯軸器
2021/9/14 15:06,322,119,281,-1,1237,1549,1095,1,256,92,178,0,897,1163,823,-4,276,136,106,-72,867,1915,1354,11,46437,53.7,65.5306,3600,2,聯軸器
2021/9/14 16:06,370,115,383,3,1266,1478,1045,5,311,91,178,4,907,1177,832,-3,291,130,109,-72,843,1836,1299,13,46687,53.7,65.5371,3600,2,聯軸器
2021/9/14 18:06,412,117,396,-5,1395,1530,1082,7,290,92,175,-1,884,1173,830,-5,282,135,109,-75,868,1899,1343,24,46625,53.76,65.5784,3600,2,聯軸器
2021/9/14 19:06,334,116,341,-1,1262,1509,1067,3,375,91,133,-2,838,1164,823,-2,279,134,111,-76,850,1876,1327,21,46375,53.76,65.2381,3600,2,聯軸器
2021/9/14 20:06,313,117,305,-3,1169,1514,1070,1,320,92,171,-3,899,1175,831,-10,275,129,97,-73,809,1810,1280,8,46500,53.72,65.7446,3600,2,聯軸器
2021/9/14 21:06,332,117,405,-5,1374,1537,1087,3,311,91,167,-2,879,1167,825,-7,277,134,101,-69,847,1890,1337,14,46500,53.67,65.5788,3600,2,聯軸器
2021/9/14 22:06,344,116,377,3,1333,1505,1064,0,185,91,167,-3,903,1184,837,-8,272,132,93,-75,830,1861,1316,13,46625,53.71,65.933,3600,2,聯軸器
2021/9/14 23:06,387,119,322,-2,1274,1549,1095,0,368,135,154,11,749,1712,1211,-2,290,137,102,-71,871,1939,1371,22,46750,53.74,65.5969,3600,2,聯軸器
2021/9/15 00:06,354,197,380,-7,1498,2627,1858,1,426,100,164,11,687,1266,895,0,357,115,119,-5,1009,1603,1133,2,46750,0,97.2538,3600,2,聯軸器
2021/9/15 01:06,368,152,416,-1,1572,1992,1409,0,317,98,173,3,750,1234,872,2,315,95,126,-13,1019,1320,933,2,46250,0,92.5378,3600,2,聯軸器
2021/9/15 02:06,423,152,383,1,1500,2005,1418,2,345,99,167,4,849,1252,885,1,360,94,126,-17,845,1310,926,2,46250,0,93.1167,3600,2,聯軸器
2021/9/15 03:06,340,152,401,0,1465,2012,1422,0,319,100,153,5,823,1263,893,-5,385,90,99,-6,611,1231,870,0,46437,0,92.3824,3600,2,聯軸器
2021/9/15 04:06,275,151,357,6,1399,1998,1413,-4,400,100,139,15,609,1274,901,-4,365,89,107,-11,649,1242,878,0,46437,0,92.0348,3600,2,聯軸器
2021/9/15 05:06,345,153,396,0,1575,2033,1438,0,308,96,148,5,609,1223,865,-2,354,96,125,-9,1080,1341,948,2,46187,0,92.2948,3600,2,聯軸器
2021/9/15 06:06,366,154,362,0,1473,2033,1437,-3,348,97,157,16,696,1232,871,3,357,97,130,-9,1125,1359,961,5,46187,0,92.0599,3600,2,聯軸器
2021/9/15 07:06,318,149,359,-6,1461,1960,1386,3,389,96,172,4,860,1221,863,0,369,92,111,-14,869,1276,902,1,46125,0,91.952,3600,2,聯軸器
2021/9/15 08:06,336,146,372,-6,1445,1937,1370,-5,341,98,185,16,813,1237,875,-4,337,88,113,-13,613,1230,869,4,46250,0,92.169,3600,2,聯軸器
2021/9/15 10:06,329,152,436,-3,1622,2008,1420,-1,250,98,147,20,738,1235,873,-9,348,92,114,-12,954,1257,889,1,46187,0,91.9134,3600,2,聯軸器
2021/9/15 11:06,352,145,335,1,1444,1902,1345,0,336,97,175,16,738,1236,873,-1,348,90,122,-6,1002,1253,886,2,46312,0,91.7854,3600,2,聯軸器
2021/9/15 12:06,340,152,455,1,1608,2027,1433,-4,450,99,156,7,694,1255,887,5,361,93,111,-11,830,1284,908,1,46000,0,91.9461,3600,2,聯軸器
2021/9/15 13:06,379,152,411,17,1548,2032,1437,-4,426,98,152,16,688,1245,880,1,336,92,119,-20,881,1274,901,3,46500,0,92.6815,3600,2,聯軸器
2021/9/15 14:06,325,151,383,-4,1478,2000,1414,0,79,2,12,-8,57,36,25,26,350,93,119,-16,850,1295,915,4,46375,0,92.3729,3600,2,聯軸器
2021/9/15 15:06,304,4,11,-21,65,57,40,-2,317,89,166,-10,660,1141,806,-8,398,3,10,-5,46,42,29,5,46062,0,0,3600,2,聯軸器
2021/9/15 16:06,390,115,366,6,1262,1487,1051,13,356,92,177,-12,735,1188,840,2,353,78,87,-17,515,1084,766,21,47187,53.51,0,3600,2,聯軸器
2021/9/15 17:06,388,118,384,8,1321,1534,1085,11,376,91,182,-11,836,1168,825,0,325,81,117,-24,569,1129,798,-5,47125,53.46,0,3600,2,聯軸器
2021/9/15 18:06,397,117,367,-1,1291,1498,1059,8,305,93,165,-11,847,1201,849,4,356,82,105,-18,623,1134,802,11,46187,53.47,0,3600,2,聯軸器
2021/9/15 19:06,420,118,355,-1,1255,1522,1076,0,324,96,188,-19,968,1238,875,-2,323,84,126,-22,669,1158,819,-5,46562,53.52,0,3600,2,聯軸器
2021/9/15 22:06,366,119,452,-8,1546,1540,1088,1,315,95,188,-6,962,1232,871,-2,307,84,105,-23,680,1176,832,4,46250,53.44,0,3600,2,聯軸器
2021/9/15 23:06,385,115,417,-5,1446,1459,1031,2,334,97,238,-16,992,1245,880,0,325,89,104,-24,691,1248,882,-6,46125,53.49,0,3600,2,聯軸器
2021/9/16 00:06,369,121,456,2,1494,1572,1111,4,336,96,181,-4,937,1236,874,-5,301,88,117,-22,699,1220,863,0,46500,53.5,0,3600,2,聯軸器
2021/9/16 02:06,341,117,367,0,1315,1519,1074,1,344,95,170,-18,947,1227,867,-1,318,87,121,-15,714,1209,855,0,46750,53.5,0,3600,2,聯軸器
2021/9/16 03:06,356,118,429,0,1505,1515,1071,2,268,96,205,-12,986,1252,885,0,322,87,117,-15,708,1204,851,-2,46937,53.43,0,3600,2,聯軸器
2021/9/16 04:06,398,118,448,7,1514,1515,1071,0,377,96,181,-2,925,1260,891,0,324,86,117,-16,701,1196,845,1,47000,53.48,0,3600,2,聯軸器
2021/9/16 05:06,373,120,411,-2,1405,1578,1115,3,261,97,174,-9,935,1240,876,-6,306,89,116,-25,703,1243,879,-5,47062,53.49,0,3600,2,聯軸器
2021/9/16 06:06,378,119,391,-1,1424,1538,1088,3,301,97,158,0,909,1259,890,0,304,86,110,-27,693,1192,843,0,46250,53.43,0,3600,2,聯軸器
2021/9/16 07:06,354,118,360,-9,1379,1522,1076,0,270,96,202,-9,956,1258,889,-6,315,89,97,-25,695,1238,875,-3,46187,53.43,0,3600,2,聯軸器
2021/9/16 08:06,380,117,433,4,1484,1499,1060,1,301,97,167,-17,950,1262,892,-4,309,89,104,-19,683,1242,878,-7,47125,53.48,0,3600,2,聯軸器
2021/9/16 09:06,378,120,388,-7,1386,1550,1096,0,381,96,136,-9,878,1246,881,0,354,86,92,-16,684,1202,850,4,47000,53.4,0,3600,2,聯軸器
2021/9/16 10:06,342,119,369,-3,1304,1525,1079,1,349,99,189,-13,995,1284,908,-7,323,84,83,-8,657,1178,833,8,46875,53.52,0,3600,2,聯軸器
2021/9/16 11:06,381,122,350,-2,1320,1566,1107,0,292,96,205,-13,1016,1266,895,-1,343,88,112,-22,694,1229,869,38,46812,53.3,0,3600,2,聯軸器
2021/9/16 12:06,354,121,482,-5,1615,1565,1107,4,319,98,186,-7,956,1278,904,-5,346,85,129,-16,718,1190,841,27,47062,53.39,0,3600,2,聯軸器
2021/9/16 13:06,382,123,392,-3,1411,1572,1111,-1,258,99,193,-4,1001,1282,906,-6,339,87,105,-17,678,1207,853,33,47125,53.32,0,3600,2,聯軸器
2021/9/16 14:06,307,124,424,2,1482,1585,1120,-4,364,97,212,-3,974,1257,889,-1,359,90,111,-17,688,1258,890,38,47125,53.37,0,3600,2,聯軸器
2021/9/16 15:06,350,121,405,-5,1384,1543,1091,-1,373,99,182,3,933,1292,914,-2,348,88,125,-11,717,1220,863,27,47187,53.44,0,3600,2,聯軸器
2021/9/16 16:06,300,121,421,-2,1444,1556,1100,0,270,98,196,0,1019,1281,906,-10,337,86,117,-17,684,1185,838,17,46875,53.35,0,3600,2,聯軸器
2021/9/16 18:06,333,123,399,4,1461,1585,1121,0,358,96,179,-14,985,1255,887,-2,345,91,109,-17,717,1261,891,35,46500,53.37,0,3600,2,聯軸器
2021/9/16 19:06,320,121,374,-1,1429,1551,1097,-3,321,100,176,-12,1007,1307,924,-2,340,88,112,-18,695,1227,868,35,47000,53.36,0,3600,2,聯軸器
2021/9/16 20:06,349,121,389,2,1445,1541,1089,0,328,99,160,-5,954,1289,911,-3,344,90,100,-10,710,1242,878,31,47187,53.39,0,3600,2,聯軸器
2021/9/16 21:06,334,122,407,0,1478,1577,1115,0,363,97,192,-11,994,1241,878,-1,345,86,97,-15,677,1188,840,23,46875,53.36,0,3600,2,聯軸器
2021/9/16 22:06,378,120,396,0,1398,1533,1084,2,286,98,176,-10,974,1285,908,-8,359,85,107,-3,683,1190,842,32,46312,53.37,0,3600,2,聯軸器
2021/9/16 23:06,322,121,383,4,1401,1569,1109,-2,295,98,182,-5,986,1278,904,-6,350,87,105,-19,673,1200,849,27,46312,53.41,0,3600,2,聯軸器
2021/9/17 00:06,350,120,394,-4,1417,1542,1090,0,345,98,189,-13,968,1278,904,0,355,87,108,-14,702,1222,864,29,46562,53.41,0,3600,2,聯軸器
2021/9/17 01:05,346,122,391,5,1423,1578,1116,-3,323,97,179,-8,985,1264,894,-5,345,88,125,-14,710,1210,855,28,47062,53.34,0,3600,2,聯軸器
2021/9/17 02:05,390,121,380,-2,1387,1550,1095,0,253,99,205,-6,991,1288,911,-1,342,88,104,-7,698,1222,864,27,46937,53.35,0,3600,2,聯軸器
2021/9/17 03:06,393,121,385,6,1332,1547,1094,4,375,101,149,0,942,1303,921,-2,327,91,116,-17,708,1248,882,30,47000,53.32,0,3600,2,聯軸器
2021/9/17 04:06,355,122,298,-1,1228,1527,1080,-1,348,101,169,-10,938,1315,930,-3,353,91,92,-17,679,1253,886,38,46437,53.38,0,3600,2,聯軸器
2021/9/17 05:05,319,122,348,-1,1307,1575,1114,0,326,99,185,-13,976,1293,914,-1,339,88,109,-16,693,1220,863,15,46437,53.48,0,3600,2,聯軸器
2021/9/17 06:06,363,120,426,-2,1461,1547,1094,-4,289,99,234,-14,996,1298,918,-2,315,88,112,-22,700,1219,862,7,46000,53.45,0,3600,2,聯軸器
2021/9/17 07:06,357,120,482,0,1458,1539,1088,-1,268,101,181,-9,963,1315,930,-10,315,88,111,-23,686,1208,854,5,45875,53.46,0,3600,2,聯軸器
2021/9/17 08:06,316,121,370,-5,1340,1551,1096,-4,276,98,198,-6,995,1280,905,-5,371,87,112,-10,682,1210,856,28,45750,53.4,0,3600,2,聯軸器
2021/9/17 10:06,339,124,412,-6,1474,1597,1129,0,231,100,197,-8,1014,1302,920,-8,328,92,110,-21,712,1291,913,35,46125,53.31,0,3600,2,聯軸器
2021/9/17 11:05,349,123,408,-2,1400,1592,1126,3,291,102,199,-2,1009,1320,934,-7,330,93,107,-16,716,1293,914,35,46375,53.34,0,3600,2,聯軸器
2021/9/17 12:05,396,123,394,-6,1417,1601,1132,2,228,101,165,-7,969,1323,935,-11,330,90,110,-21,712,1256,888,27,46437,53.35,0,3600,2,聯軸器
2021/9/17 13:05,328,122,357,6,1380,1572,1112,0,259,100,178,-9,964,1312,928,-7,333,88,91,-17,675,1225,866,25,46687,53.41,0,3600,2,聯軸器
2021/9/17 14:05,437,127,364,15,1302,1644,1163,0,324,102,197,-9,1010,1350,954,-5,346,94,125,-14,716,1315,930,35,46687,53.37,0,3600,2,聯軸器
2021/9/17 15:05,389,127,370,0,1423,1644,1162,0,321,101,191,-1,962,1315,930,-3,366,96,135,-10,745,1335,944,39,46687,53.29,0,3600,2,聯軸器
2021/9/17 16:05,372,125,382,-6,1369,1633,1154,-1,267,99,180,-8,985,1295,916,-8,337,92,109,-24,694,1266,895,26,46687,53.36,0,3600,2,聯軸器
2021/9/17 17:06,371,121,372,8,1396,1561,1104,-8,264,101,199,-10,1006,1310,926,-4,324,90,108,-21,699,1247,881,31,46687,53.3,0,3600,2,聯軸器
2021/9/17 18:05,363,125,451,-2,1483,1631,1153,-1,278,100,160,-11,988,1301,920,-6,340,93,125,-20,718,1291,913,37,46562,53.34,0,3600,2,聯軸器
2021/9/17 19:05,347,123,324,3,1322,1577,1115,-1,301,102,174,-12,947,1329,940,-7,331,91,121,-23,717,1270,898,35,46562,53.35,0,3600,2,聯軸器
2021/9/17 20:05,324,121,399,-6,1395,1561,1104,-3,308,99,162,-12,929,1295,916,-6,351,88,115,-11,686,1221,864,24,46500,53.32,0,3600,2,聯軸器
2021/9/17 21:05,379,124,344,7,1314,1586,1121,1,329,98,167,-13,949,1268,897,-6,343,94,103,-26,684,1298,918,34,46500,53.35,0,3600,2,聯軸器
2021/9/17 22:05,351,120,388,-3,1315,1542,1090,-3,328,99,152,-12,916,1299,918,-4,336,87,99,-9,670,1205,852,23,46437,53.37,0,3600,2,聯軸器
2021/9/17 23:05,376,120,345,-1,1262,1546,1093,4,321,97,167,-8,946,1266,895,-3,335,88,100,-20,679,1216,860,20,46437,53.42,0,3600,2,聯軸器
2021/9/18 00:05,291,122,272,-2,1267,1589,1123,-4,346,101,196,-4,1048,1325,937,-1,359,87,93,-9,670,1195,845,31,46562,53.41,0,3600,2,聯軸器
2021/9/18 03:05,298,128,436,-10,1520,1664,1177,-1,274,101,152,-10,934,1325,936,-8,360,94,118,-16,737,1312,927,37,46562,53.37,0,3600,2,聯軸器
2021/9/18 04:05,343,124,375,10,1382,1589,1123,-3,269,103,197,-16,973,1350,955,-5,334,89,90,-19,678,1237,874,24,46000,53.4,0,3600,2,聯軸器
2021/9/18 05:05,349,122,389,-9,1360,1565,1106,1,273,101,170,-12,946,1315,929,-4,346,88,109,-20,688,1217,860,22,46000,53.37,0,3600,2,聯軸器
2021/9/18 06:05,298,122,399,2,1431,1579,1116,-5,305,101,193,-18,983,1324,936,-8,345,88,108,-18,687,1219,861,23,46000,53.39,0,3600,2,聯軸器
2021/9/18 07:05,367,122,409,-1,1421,1577,1115,-1,318,100,192,-7,996,1297,917,-5,345,88,123,-18,682,1207,853,27,46000,53.38,0,3600,2,聯軸器
2021/9/18 08:05,362,126,410,1,1468,1623,1148,-1,228,101,142,-8,914,1310,927,-7,344,92,114,-18,705,1285,908,41,46000,53.34,0,3600,2,聯軸器
2021/9/18 09:05,383,120,369,0,1305,1544,1092,-2,337,103,174,0,954,1353,956,-5,337,87,83,-17,636,1199,848,29,46000,53.39,0,3600,2,聯軸器
2021/9/18 10:05,283,124,390,0,1424,1615,1142,1,332,99,169,-9,977,1309,926,-2,359,88,104,-19,697,1233,872,22,46312,53.39,0,3600,2,聯軸器
2021/9/18 11:06,440,123,448,17,1457,1601,1132,0,326,101,165,-3,965,1316,931,-4,351,94,105,-16,716,1318,932,36,46437,53.34,0,3600,2,聯軸器
2021/9/18 12:05,366,124,372,8,1397,1587,1122,1,262,99,181,-10,958,1298,917,-11,340,89,99,-16,688,1237,875,31,46687,53.28,0,3600,2,聯軸器
2021/9/18 14:05,391,118,361,4,1297,1492,1055,2,260,102,169,-1,960,1330,940,-9,359,87,105,-14,677,1193,844,28,47000,53.39,0,3600,2,聯軸器
2021/9/18 15:05,355,124,340,1,1280,1567,1108,-2,266,102,155,-3,941,1351,955,-9,322,88,111,-20,693,1213,857,21,47062,53.37,0,3600,2,聯軸器
2021/9/18 16:05,353,123,334,-9,1340,1582,1119,-4,331,101,173,-9,971,1327,938,-6,354,93,97,-15,692,1300,919,43,47000,53.39,0,3600,2,聯軸器
2021/9/18 18:05,336,120,359,10,1362,1553,1098,-3,319,104,184,-3,969,1358,960,-3,354,88,106,-19,687,1221,863,29,46625,53.36,0,3600,2,聯軸器
2021/9/18 20:05,375,125,378,0,1334,1595,1128,-3,317,103,157,-10,938,1344,950,-1,355,92,114,-17,695,1273,900,30,46625,53.34,0,3600,2,聯軸器
2021/9/18 21:06,374,124,398,7,1316,1579,1116,0,278,105,152,-4,940,1382,977,-11,325,88,93,-18,678,1226,867,27,46687,53.36,0,3600,2,聯軸器
2021/9/18 22:05,338,123,349,7,1353,1580,1117,-5,292,104,188,-12,959,1382,977,-4,320,88,96,-20,676,1224,865,21,47000,53.36,0,3600,2,聯軸器
2021/9/18 23:05,406,125,464,4,1510,1608,1137,-1,341,103,150,-6,952,1357,960,-7,341,90,104,-11,698,1256,888,23,46562,53.4,0,3600,2,聯軸器
2021/9/19 00:05,346,123,352,-4,1324,1587,1123,-4,318,104,177,-9,943,1389,982,-8,336,90,99,-18,681,1249,883,19,46625,53.44,0,3600,2,聯軸器
2021/9/19 01:05,361,122,345,-7,1283,1555,1099,-3,322,104,178,0,956,1361,962,-3,328,89,114,-31,674,1239,876,8,46750,53.36,0,3600,2,聯軸器
2021/9/19 02:05,348,126,390,-6,1376,1614,1141,-3,266,103,182,-13,974,1352,956,-4,356,92,109,-14,710,1270,898,29,46312,53.4,0,3600,2,聯軸器
2021/9/19 03:05,367,126,391,4,1397,1613,1140,-6,302,104,209,-6,997,1364,965,-7,335,92,99,-22,684,1267,896,32,46812,53.32,0,3600,2,聯軸器
2021/9/19 06:05,328,124,422,1,1448,1601,1132,-5,277,103,174,-12,941,1348,953,-8,365,88,123,-18,695,1218,861,24,46937,53.36,0,3600,2,聯軸器
2021/9/19 07:05,354,125,418,2,1435,1605,1135,0,279,101,155,-5,956,1332,941,0,318,89,120,-33,702,1239,876,4,46062,53.4,0,3600,2,聯軸器
2021/9/19 08:05,393,123,341,15,1333,1590,1124,-2,350,102,169,-13,980,1341,948,-4,340,88,95,-18,672,1220,863,11,46187,53.43,0,3600,2,聯軸器
2021/9/19 11:05,316,122,405,-10,1425,1575,1114,-4,316,101,209,-9,1000,1326,938,-3,332,88,102,-23,707,1238,875,22,46250,53.39,0,3600,2,聯軸器
